album_id,album_name,artist_id,artist_name,singer_name,song_id,song_name
435768,まほろ駅前多田便利軒オリジナルサウンドトラック,23257,日本原声带,日本原声带,1770149534,行天と多田
435768,まほろ駅前多田便利軒オリジナルサウンドトラック,23257,日本原声带,日本原声带,1770149529,凪子のテーマ
435768,まほろ駅前多田便利軒オリジナルサウンドトラック,23257,日本原声带,日本原声带,1770149527,凪子と多田
435768,まほろ駅前多田便利軒オリジナルサウンドトラック,23257,日本原声带,日本原声带,1770149523,多田と行天
,,,,日本原声带,1770149510,まほろのテーマ
,,,,日本原声带,1770149515,多田便利軒
2083298774,Alles im grünen Bereich,38057,Wise Guys,Wise Guys,1772304346,Lullaby
2083298774,Alles im grünen Bereich,38057,Wise Guys,Wise Guys,1772304332,Alles im grünen Bereich
374591,左目探偵EYE オリジナル・サウンドトラック,71311,林ゆうき,林ゆうき,1769442155,LEFT-EYE
485390,ギルティクラウン オリジナルサウンドトラック,59831,澤野弘之,Aimee Blackschleger,1770711705,Release My Soul
,,,,日本原声带,1770149537,まほろ駅前多田便利軒 (ボーナストラック)
,,,,Arturo Benedetti Michelangeli,1770441098,"Piano Concerto No.20 In D Minor, K.466 - 2. Romance"
,,,,Jacqueline du Pré,1770871989,Bach - Cello Suite No.1 in G BWV1007 - I. PrÃ©lude
,,,,miwa,1771540668,HiKaRiE (humming×guitar version)
,,,,KOBUDO-古武道-,1773860991,ホームにて
,,,,Adele,1769901638,Rolling In The Deep
450796,ゴールデン☆ベスト 渡辺はま子,92525,渡辺はま子,渡辺はま子,1770319505,サヨンの鐘
,,,,Rosalyn Tureck,1770593798,Variatio.13
359116,おなら体操,74377,上野樹里,上野樹里,1769261308,プリごろ太のテーマ(プリごろ太マーチ)
359116,おなら体操,74377,上野樹里,上野樹里,1769261306,おなら体操
564297,The Masterworks【CD11-20】,67505,Antonio Vivaldi,Antonio Vivaldi,1771533491,Allegro Non Molto
,,,,Jascha Heifetz,1770125592,"Partita No. 2, BWV 1004, in D Minor: Chaconne"
,,,,小泉今日子,1773981503,ぼくはドロボー
31976,Ripple,7101,玉木宏,玉木宏,372191,Seasons(Acoustic Version)
,,,,János Starker,1768931666,"Suite No. 6, BWV 1012, In D: Gigue"
447309,"Bach: Cello Suites Nos. 1, 4, 5",61857,Mstislav Rostropovich,Mstislav Rostropovich,1770282954,Prelude
447313,"Bach: Cello Suites Nos. 2, 3, 6",61857,Mstislav Rostropovich,Mstislav Rostropovich,1770283007,Cello Suite No.3 In C Major: V: Bourree I
2078460165,"J.S.Bach: 6 Suites for Cello, BWV 1007-1012",106410,Anner Bylsma,Anner Bylsma,1772166170,"Johann Sebastian Bach: Suite no.1 in G major, BMV1007 - 1.Prelude"
,,,,Yo-Yo Ma,1769582701,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: Prélude"
332223,Bach: Suites for Solo Cello,61389,János Starker,János Starker,1768931631,"Suite No. 1, BWV 1007, In G: Prelude"
783550833,"Johann Sebastian Bach: 6 Suiten für Violoncello solo, BWV 1007-1012",79392,Pierre Fournier,Pierre Fournier,1772308550,"Johann Sebastian Bach: Suite for Cello Solo No.3 in C, BWV 1009 - 5. Bourrée I-II"
783550833,"Johann Sebastian Bach: 6 Suiten für Violoncello solo, BWV 1007-1012",79392,Pierre Fournier,Pierre Fournier,1772308534,"Johann Sebastian Bach: Suite for Cello Solo No.1 in G, BWV 1007 - 1. Prélude"
,,,,Glenn Gould; Jaime Laredo,1772265428,"Johann Sebastian Bach: Sonata No. 4 in C minor, BWV 1017 - I. Siciliano. Largo"
,,,,Glenn Gould; Jaime Laredo,1772265416,"Johann Sebastian Bach: Sonata No. 1 in B minor, BWV 1014 - I. Adagio"
988131830,"Bach: The Keyboard Concertos, Vol. 1",96440,Angela Hewitt,Angela Hewitt,1772442712,"Johann Sebastian Bach: Keyboard Concerto No 1 in D minor, BWV1052 - Movement 1 - Allegro"
396822,Starker Encore Album,61389,János Starker,János Starker,1769707928,Divertment In D Major
31976,Ripple,7101,玉木宏,玉木宏,372188,嘘-Pairs-
31976,Ripple,7101,玉木宏,玉木宏,372190,Memorize
31976,Ripple,7101,玉木宏,玉木宏,372181,Seasons
,,,,Amsterdam Baroque Orchestra; Ton Koopman,1772720808,Johann Sebastian Bach: Harpsichord Concerto No.1 in D minor BWV1052 : I Allegro
,,,,Cyprien Katsaris; János Rolla & Franz Liszt Chamber Orchestra,1772809012,"Bach, JS : Keyboard Concerto No.1 in D minor BWV1052 : I Allegro"
366779,のだめカンタービレ 最終楽章 前編&後編,23257,日本原声带,日本原声带,1769352619,J.S.バッハ：ピアノ協奏曲第1番ニ短調BWV1052より　第3楽章
366779,のだめカンタービレ 最終楽章 前編&後編,23257,日本原声带,日本原声带,1769352618,J.S.バッハ：ピアノ協奏曲第1番ニ短調BWV1052より　第1楽章
1678894282,"Bach: Concertos pour piano, BWV 1052 / 1055 / 1056",97595,Maria João Pires,Maria João Pires; Michel Corboz,1772176595,Johann Sebastian Bach: Keyboard concerto in d minor bwv1052 - I allegro
1678894282,"Bach: Concertos pour piano, BWV 1052 / 1055 / 1056",97595,Maria João Pires,Maria João Pires; Michel Corboz,1772176602,Johann Sebastian Bach: Keyboard concerto in f minor bwv1056 - II largo
,,,,Glenn Gould; Leonard Bernstein; Columbia Symphony Orchestra,1772377495,"Johann Sebastian Bach: Concerto for harpsichord, strings & continuo No. 1 in D minor, BWV 1052 - 3. "
,,,,Glenn Gould; Leonard Bernstein; Columbia Symphony Orchestra,1772377494,"Johann Sebastian Bach: Concerto for harpsichord, strings & continuo No. 1 in D minor, BWV 1052 - 2. "
,,,,Glenn Gould; Leonard Bernstein; Columbia Symphony Orchestra,1772377493,"Johann Sebastian Bach: Concerto for harpsichord, strings & continuo No. 1 in D minor, BWV 1052 - 1. "
1085804271,"Ludwig van Beethoven: Sonaten für Klavier - Nr.8 ""Pathetique""; Nr.14 ""Mondschein-Sonate""; Nr.23 ""Appassionata""",36776,Glenn Gould,Glenn Gould,1772377483,"Ludwig van Beethoven: Sonate für Klavier Nr. 14 Cis-moll Opus 27,2 (""Mondschein-Sonate"") - 1. adagio"
,,,,中島みゆき,3486368,まつりばやし
524157,此时此刻,62763,梁晓雪,梁晓雪,1771129133,Jimi and Lucy (Live)
87169742,时间没能解决的问题,62763,梁晓雪,梁晓雪,1772618873,Angel
,,,,大橋トリオ,1772570759,ラブリー
,,,,大橋トリオ,1772570746,生まれた日
5794,钟情张国荣,1166,张国荣,张国荣,70748,追
,,,,大橋トリオ,1772570747,わすれない
,,,,大橋トリオ,1772570723,Happy Trail
,,,,大橋トリオ,1772570724,そんなことがすてきです
53798,Breaking Silence,10264,Janis Ian,Janis Ian,1041403,All Roads to the River
,,,,Janis Ian,1041331,When the Party's Over
,,,,Janis Ian,1041339,Light a Light
383774,Up 'Til Now,10264,Janis Ian,Janis Ian,1769554899,The Other Side Of The Sun
,,,,大友良英,1772368416,アキのマーチ
,,,,大友良英,1771890927,じぇじぇじぇ
,,,,大友良英,1771890942,海
,,,,大友良英,1771890940,星めぐりの歌
,,,,大友良英,1771890929,TIME
,,,,大友良英,1771890920,あまちゃんのテーマ (レギュラーバージョン)
,,,,大友良英,1771890918,海 (デモバージョン)
,,,,大友良英,1771890913,家族
368302,Bach: English Suites,36776,Glenn Gould,Glenn Gould,1769369473,"Johann Sebastian Bach: English Suite No. 2 in A minor, BWV 807 - VI. Bourée II. (With Da Capo I)"
368302,Bach: English Suites,36776,Glenn Gould,Glenn Gould,1769369458,"Johann Sebastian Bach: English Suite No. 1 in A major, BWV 806 - I. Prélude"
368302,Bach: English Suites,36776,Glenn Gould,Glenn Gould,1769369468,"Johann Sebastian Bach: English Suite No. 2 in A minor, BWV 807 - I. Prélude"
53798,Breaking Silence,10264,Janis Ian,Janis Ian,1041413,Some People's Lives
344492,Bach: The Well-Tempered Clavier I,36776,Glenn Gould,Glenn Gould,1770296035,"Johann Sebastian Bach: Prelude & Fugue No. No. 4 in C-Sharp Minor, BWV 849 - Prelude"
,,,,Glenn Gould,1772483248,"George Frideric Handel: Suite No. 4 in E minor, HWV 429 - I. Allegro {Fugue"
368302,Bach: English Suites,36776,Glenn Gould,Glenn Gould,1769369480,"Johann Sebastian Bach: English Suite No. 3 in G minor, BWV 808 - VI. Gavotte II (Ou la Musette) (Wit"
,,,,中島みゆき,373085,恋文
470954,I'll be there,62763,梁晓雪,梁晓雪,1770580363,Where
,,,,中島みゆき,1773570387,泣いてもいいんだよ
87169742,时间没能解决的问题,62763,梁晓雪,梁晓雪,1772458542,Now it's a brave time
87169742,时间没能解决的问题,62763,梁晓雪,梁晓雪,1772409240,You leave me alone
87169742,时间没能解决的问题,62763,梁晓雪,梁晓雪,1772618878,Goodbye
,,,,中島みゆき,373080,この世に二人だけ
470954,I'll be there,62763,梁晓雪,梁晓雪,1770564665,Last forever
470954,I'll be there,62763,梁晓雪,梁晓雪,1770564663,What is like
,,,,中島みゆき,1773662498,倒木の敗者復活戦 (Live)
,,,,中島みゆき,1773662494,3分後に捨ててもいい (Inst.) (Live)
,,,,中島みゆき,1769607984,悪女
,,,,中島みゆき,1773662491,空と君のあいだに (Live)
470954,I'll be there,62763,梁晓雪,梁晓雪,1770557994,Rilakkuma
53798,Breaking Silence,10264,Janis Ian,Janis Ian,1041406,Guess You Had to Be There
,,,,Janis Ian,1041332,At Seventeen
,,,,Janis Ian,1041359,Will You Dance?
,,,,张学友,1773590905,用余生去爱
87169742,时间没能解决的问题,62763,梁晓雪,梁晓雪,1772618874,Deerlake shadows
354560,Tree Circle,60837,中川イサト,中川イサト,1769206965,Tree Circle
354560,Tree Circle,60837,中川イサト,中川イサト,1769206970,Daidala Botch
470954,I'll be there,62763,梁晓雪,梁晓雪,1770564667,树
470954,I'll be there,62763,梁晓雪,梁晓雪; 颜檐,1770564661,The place I lived
470954,I'll be there,62763,梁晓雪,梁晓雪,1770564659,Let me
470954,I'll be there,62763,梁晓雪,梁晓雪,1770564660,Post patient
1598,新鸳鸯蝴蝶梦,367,黄安,黄安,31589,新鸳鸯蝴蝶梦
1456,新鸳鸯蝴蝶梦,319,何家劲,何家劲,30232,新鸳鸯蝴蝶梦(粤语版)
234282,武侠音乐精装特辑,7158,原声带,胡伟立,1769817081,偷功
307649,太极张三丰 电影原声带,56103,胡伟立,胡伟立,3402693,偷功
7262,最爱的主题曲,1381,陈慧琳,陈慧琳,89500,再生花
470954,I'll be there,62763,梁晓雪,梁晓雪,1770580362,Canon in love
470954,I'll be there,62763,梁晓雪,梁晓雪,1770563202,画面
470954,I'll be there,62763,梁晓雪,梁晓雪; 颜檐,1770564658,If I were old
468990,Everybody's Someone,12022,LeAnn Rimes,LeAnn Rimes; Brian Mcfadden,1770523765,Everybody's Someone (Gateway Mix)
,,,,槇原敬之,1769228085,空と君のあいだに
111811882,私重奏,23578,一青窈,一青窈,1773574108,他人の関係
,,,,一青窈,1773574107,LINE
559971,"햇살, 나뭇잎 사이로 - Ruby's Juke Box",31682,全素妍,全素妍,1771494393,"햇살, 나뭇잎 사이로"
200899,꽃ㆍ花ㆍFlower,31682,全素妍,全素妍,2399625,Breeze
,,,,中島みゆき,373053,「元気ですか」
356358,元気ですか,23259,日本群星,福山雅治,1769228089,ファイト!(2006MIX)
356358,元気ですか,23259,日本群星,浜田真理子,1769228088,アザミ嬢のララバイ~世情
,,,,小泉今日子; GOTH-TRAD,1769228087,「元気ですか」
,,,,中島みゆき,3521616,アザミ嬢のララバイ     
,,,,中島みゆき,3454224,六花
,,,,中島みゆき,3521611,あぶな坂     
485926,Beethoven: Piano Sonatas,81252,Alfred Brendel,Alfred Brendel,1770718044,"Ludwig van Beethoven: Piano Sonata No.8 in C minor, Op.13 -""Pathétique"" - 3. Rondo (Allegro)"
385041,さびしんぼう。,55996,茶太,茶太,1769570292,さびしんぼう。
167821,Happiness,23314,The Weepies,The Weepies,2070223,Somebody Loved
,,,,Emil Gilels,1772649727,"Prelude No. 10, BWV 855, In B Minor"
,,,,Itzhak Perlman,1768959980,Capriccio No.13 In B-Flat Major
30403,525ページ,6738,川嶋あい,川嶋あい,359692,流れ星
5833,宠爱,1166,张国荣,张国荣,377414,追
374196,Songs,31682,全素妍,全素妍,1769437832,Close To You
,,,,Sky Sailing,1769620942,Sailboats
415583,TBS系金曜ドラマ SPEC~警視庁公安部公安第五課 未詳事件特別対策係事件簿~オリジナル・サウンドトラック,84898,渋谷慶一郎,渋谷慶一郎,1769916652,SPEC-Main Theme-
,,,,中島みゆき,1771400095,月はそこにいる
,,,,中島みゆき,3454390,粉雪は忘れ薬
,,,,中島みゆき,1772360102,恩知らず
,,,,中島みゆき,373072,わかれうた
,,,,中島みゆき,1769509274,御機嫌如何[Live]
,,,,中島みゆき,3454221,樹高千丈 落葉帰根
,,,,中島みゆき,1769509283,本日、未熟者[Live]
,,,,中島みゆき,3453547,本日、 未熟者
390554,美味天王 电视剧原声碟,7158,原声带,沈殿霞; 关咏荷,1769636226,爱更多
390554,美味天王 电视剧原声碟,7158,原声带,关咏荷; 欧阳震华,1769636228,罗罗挛
390554,美味天王 电视剧原声碟,7158,原声带,罗嘉良; 关咏荷,1769636230,奇哥再闯情关
318723,难兄难弟 电视原声,7158,原声带,罗嘉良; 张可颐; 宣萱; 吴镇宇,3540972,难兄难弟
390554,美味天王 电视剧原声碟,7158,原声带,沈殿霞; 欧阳震华; 宣萱; 张可颐; 关咏荷; 秦沛,1769636224,Mamma Mia
390554,美味天王 电视剧原声碟,7158,原声带,张可颐; 黎骏,1769636235,在森林和原野
,,,,张学友,74574,有病呻吟
,,,,张国荣,1771773577,千千阕歌 (90 Live)
374014,I Am What I Am,1166,张国荣,张国荣,1769435745,追 (电影版)
5148,环球真经典系列,1038,许冠杰,许冠杰,62583,莫等待
,,,,张学友,74872,Medley: 莫等待/相识非偶然/大丈夫
329419,一生中最爱(引进版),859,谭咏麟,谭咏麟,3672608,一生中最爱
,,,,左麟右李,16645,一生中最爱 (Live)
,,,,陈奕迅,7333,一生中最爱 (Live)
,,,,陈奕迅,1769598759,约定 (Live)
,,,,陈奕迅,7342,K歌之王 (Live)
,,,,陈奕迅,389730,K歌之王 (国)
,,,,陈奕迅,1769598774,富士山下 (Live) 
,,,,陈奕迅,389729,你的背包
,,,,陈奕迅,6952,K歌之王
,,,,陈奕迅,7310,十年
,,,,Glenn Gould,1770637940,"Johann Sebastian Bach: Goldberg Variations, BWV 988 - Variation 1"
,,,,Glenn Gould,1773003923,"Johann Sebastian Bach: Concerto for Piano and Orchestra No. 5 in F Minor, BWV 1056 - II. Largo"
,,,,Glenn Gould,1773003925,"Franz Joseph Haydn: Sonata for Piano in E-Flat Major, Hob. XVI/49 - II. Adagio e Cantabile"
,,,,Glenn Gould,1770637939,"Johann Sebastian Bach: Goldberg Variations, BWV 988 - Aria"
,,,,Glenn Gould,1770637970,"Johann Sebastian Bach: Goldberg Variations, BWV 988 - Aria (Reprise)"
,,,,Glenn Gould,1768970182,"Johann Sebastian Bach: Goldberg Variations, for keyboard (Clavier-Übung IV), BWV 988 (BC L9) - Aria "
,,,,Glenn Gould,1773456904,V. Gavotte I
,,,,Glenn Gould,1773456905,VII. Gigue
,,,,Glenn Gould,1773456907,Prelude
,,,,Glenn Gould,1773456906,Prelude
,,,,Black Eyed Peas,1569710,The Apl Song
171792,First Love (Piano Collection),24129,Yiruma,Yiruma,2121966,River Flows In You
,,,,Yiruma,1770643264,River Flows In You
501348,아기의 감성지수(EQ)를 높이는 피아노 태교음악 (All Music By 이루마),24129,Yiruma,Yiruma,1770880889,It's Your Day
171792,First Love (Piano Collection),24129,Yiruma,Yiruma,2121968,It's Your Day
171789,Oasis & Yiruma,24129,Yiruma,Yiruma,2121926,Do You?
310705,From The Yellow Room,24129,Yiruma,Yiruma,3440144,Kiss The Rain
350972,Movement On A Theme,24129,Yiruma,Ruvin,1769166439,너의 마음속엔 강이 흐른다
486810,Ewig,64313,Eisblume,Eisblume,1770727353,River Flows In You
1911965983,Achterbahn,38057,Wise Guys,Wise Guys,1773589854,Sing! (Live-Version)
1911965983,Achterbahn,38057,Wise Guys,Wise Guys,1773589853,Der Spargelstecher von Vögelsen (Live-Version)
1911965983,Achterbahn,38057,Wise Guys,Wise Guys,1773589852,"Ich weiß nicht, was ich singe (Live-Version)"
1911965983,Achterbahn,38057,Wise Guys,Wise Guys,1773589849,Dankbar für die Zeit
,,,,中島みゆき,1770567598,蕎麦屋
1783186482,我が道よ,366108557,Noah,Noah,1772298396,我が道よ
360402,Diabolus in Musica,76992,Salvatore Accardo,Salvatore Accardo,1769277050,Intrduzione E Variazioni Su
360402,Diabolus in Musica,76992,Salvatore Accardo,Salvatore Accardo,1769277052,Capriccio Per Violino Solo N.24
,,,,Salvatore Accardo,1769277048,Rondo Galante .andautino Gaio
360402,Diabolus in Musica,76992,Salvatore Accardo,Salvatore Accardo,1769277044,Capriccio Per Violino Solo N.5
360402,Diabolus in Musica,76992,Salvatore Accardo,Salvatore Accardo,1769277042,La Campanella
344492,Bach: The Well-Tempered Clavier I,36776,Glenn Gould,Glenn Gould,1770296030,"Johann Sebastian Bach: Prelude & Fugue No. No. 1 In C Major, BWV 846 - Fugue"
203282,めがね,32228,金子隆博,金子隆博,2428922,ｻｸﾗのかき氷
203282,めがね,32228,金子隆博,金子隆博,2428917,新しい春
354560,Tree Circle,60837,中川イサト,中川イサト,1769206963,Lien-Yun St.
203282,めがね,32228,金子隆博,金子隆博,2428930,「めがね」
203282,めがね,32228,金子隆博,金子隆博,2428927,めがねのﾁｪﾘｽﾄ
203282,めがね,32228,金子隆博,金子隆博,2428926,ﾀｴｺのﾋﾞｰﾁ
203282,めがね,32228,金子隆博,金子隆博,2428924,月と自転車
,,,,大貫妙子,1772006788,この空の下で
,,,,金子隆博,1772006786,静かなハジマリ
1273350995,パンとスープとネコ日和 オリジナル・サウンドトラック,32228,金子隆博,金子隆博,1772006783,フランスの風
1273350995,パンとスープとネコ日和 オリジナル・サウンドトラック,32228,金子隆博,金子隆博,1772006781,パンとスープと野球少年
1273350995,パンとスープとネコ日和 オリジナル・サウンドトラック,32228,金子隆博,金子隆博,1772006775,フタリのウクレレソング
1273350995,パンとスープとネコ日和 オリジナル・サウンドトラック,32228,金子隆博,金子隆博,1772006774,ヤマダさんのウクレレ
,,,,金子隆博,1772006769,みんなの散歩道
1273350995,パンとスープとネコ日和 オリジナル・サウンドトラック,32228,金子隆博,金子隆博,1772006767,決心の青い空
1273350995,パンとスープとネコ日和 オリジナル・サウンドトラック,32228,金子隆博,金子隆博,1772006765,たろとアキコ2
203282,めがね,32228,金子隆博,金子隆博,2428914,たそがれの予感
,,,,大貫妙子,1772006787,パンとスープとネコ日和
1005045302,ひまわりの約束,54185,秦基博,秦基博; 岛田昌典,1773344891,グッバイ・アイザック (Acoustic Session with 島田昌典)
,,,,秦基博,1773344889,ひまわりの約束
1083731565,This Silence Is Mine/あなたとSciencE,1811545711,鬼束ちひろ  BILLYS SANDWITCHES,鬼束ちひろ & BILLYS SANDWITCHES,1772315105,This Silence Is Mine
507663,機動戦士ガンダムUC オリジナルサウンドトラック3,59831,澤野弘之,澤野弘之,1770949113,AUDREY
365025,Chrono Cross (Original Soundtrack),61268,光田康典,光田康典,1769334112,影きりの森
,,,,Silbermond,2096266,Meer Sein
,,,,Silbermond,3625920,Das Beste (Live in Oberhausen) 
169196,Verschwende Deine Zeit,23563,Silbermond,Silbermond,2089328,Symphonie
308249,여자가 사랑할때–Lemon Tree,6936,朴慧京,朴慧京,3410466,Lemon Tree
,,,,中島みゆき,3454392,ヘッドライト・テールライト
531029,ザ・ニュー・ベスト・オブ・喜納昌吉＆チャンプルース,83634,喜納昌吉,喜納昌吉,1771194104,花~すべての人の心に花を
325437,Okinawan Slow Music ぬちぐすい,23259,日本群星,喜納昌吉; チャンプルーズ,3625663,花~すべての人の心に花を~
277588495,昭和の歌よ、ありがとう,57051,泉谷しげる,泉谷しげる; 手嶌葵,1772139185,花～すべての人の心に花を～
321050,GROWING UP,56520,岸部眞明,岸部眞明,3570869,花
,,,,Hayley Westenra,2104890,花
170443,Hayley Westenra Sings Japanese Songs,23828,Hayley Westenra,Hayley Westenra,2104891,涙そうそう
,,,,中島みゆき,3487822,流浪の詩     
,,,,中島みゆき,3487820,彼女の生き方    
,,,,中島みゆき,3487819,雨が空を捨てる日は    
,,,,中島みゆき,3454229,LOVERS ONLY
,,,,中島みゆき,3454228,月迎え
,,,,中島みゆき,3454227,夜行
,,,,中島みゆき,3454225,カーニヴァルだったね
,,,,中島みゆき,3454223,心守歌
,,,,中島みゆき,3454222,あのバスに
,,,,中島みゆき,3454385,後悔
,,,,中島みゆき,1769509282,誕生[Live]
,,,,中島みゆき,1769509277,蕎麦屋[Live]
,,,,中島みゆき,1769509275,ホームにて[Live]
,,,,中島みゆき,1769509285,地上の星(ライブ・カラオケ・バージョン)[Live]
430238,Accidently Kelly Street,23740,Frente!,Frente!,1770084460,Accidently Kelly Street
,,,,中島みゆき,3486371,ホームにて
,,,,中島みゆき,1769398935,地上の星
,,,,Frente!,2097314,No Time
,,,,Frente!,2097308,Labour of Love
,,,,Frente!,2097343,So Mad
335440,Try to Think Less,23740,Frente!,Frente!,1768972825,Sweet
,,,,Frente!,2097317,Accidently Kelly Street
,,,,Frente!,2097320,Bizarre Love Triangle
389691,オレンジデイズ オリジナル・サウンドトラック,32319,佐藤直紀,佐藤直紀,1769625765,Liebe
389691,オレンジデイズ オリジナル・サウンドトラック,32319,佐藤直紀,佐藤直紀,1769625762,Memoria
343603,Labour of Love,23740,Frente!,Frente!,1769074096,Bizarre Love Triangle
,,,,中島みゆき,1769711519,雪傘［ボーナストラック］
,,,,一青窈,1773433364,GOKAI
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481656,昼顔 ~Pf~
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481655,Never Again ~Pf~
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,青木カレン,1773481649,Never Again(short ver.)
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481639,禁断の扉
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481646,その場しのぎ
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481645,非常識な欲望
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481641,他人の関係 -Jazz version-
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481638,沈んでいく太陽
377860,日本テレビ系水曜ドラマ ホタルノヒカリ オリジナル・サウンド・トラック,58915,菅野祐悟,菅野祐悟,1769479313,遠い夏の記憶
573851,PSYCHO-PASS サイコパス VOL.2,58915,菅野祐悟,菅野祐悟,1771628181,PSYCHO-PASS
573851,PSYCHO-PASS サイコパス VOL.2,58915,菅野祐悟,菅野祐悟,1771628193,ドミネーター
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481635,他人の関係 -Band version-
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,菅野祐悟,1773481634,昼顔~平日午後3時の恋人たち~
2009117709,「昼顔」～平日午後3時の恋人たち～,58915,菅野祐悟,青木カレン,1773470838,never again
,,,,一青窈,1773433365,他人の関係 (instrumental)
389424,Perfect Blue,76822,郑成河,郑成河,1769622148,Hazy Sunshine
,,,,Glenn Gould,2623857,"Johann Sebastian Bach: Nine Little Preludes - Prelude in D Minor, BWV 926, from the Film ""Voyager"""
1506517830,"他人の関係 feat.SOIL&""PIMP""SESSIONS",23578,一青窈,"一青窈; SOIL&""PIMP""SESSIONS",1773378100,他人の関係
,,,,Gloria Estefan,1768949522,Te Amaré (Spanish version)
,,,,Gloria Estefan,1768949524,Wrapped
,,,,Glenn Gould,1773358428,"Johann Sebastian Bach: 9 Little Preludes, BWV 924-932 - Prealudium in D Minor, BWV 926"
,,,,Glenn Gould,1773358378,"Johann Sebastian Bach: Partita No. 1 in B-Flat Major, BWV 825 - III. Corrente"
,,,,Glenn Gould,1773358377,"Johann Sebastian Bach: Partita No. 1 in B-Flat Major, BWV 825 - II. Allemande"
,,,,Glenn Gould,1773358376,"Johann Sebastian Bach: Partita No. 1 in B-Flat Major, BWV 825 - I. Praeludium"
403452,Guitar Prodigy,76822,郑成河,郑成河,1769780472,"Pirates Of The Caribean, arranged by Wolfgang Vrecun"
,,,,小田和正,371423,愛を止めないで
429460,Dream Catcher,60837,中川イサト,中川イサト,1770075961,Clarence
171907,Ageless Guitar Solos,24139,Ulli Bögershausen,Ulli Bögershausen,2123676,The Fisherman
,,,,来生たかお,1769721911,Goodbye Day
354066,サボテンの花,66856,財津和夫,財津和夫,1769201621,サボテンの花
,,,,日本群星,1769116458,サポテソの花
361298,あの日の恋のうた,23259,日本群星,藤井フミヤ,1769289435,TRUE LOVE
346881,SONGS OF JAPANESE TV,23259,日本群星,藤井フミヤ,1769116478,True Love
31851,自己ベスト,7071,小田和正,小田和正,371434,風のように
338846,Euphonic Fingerstyle,24139,Ulli Bögershausen,Ulli Bögershausen,1769016144,Es ware schon gewesen (It Could Have Been)
338846,Euphonic Fingerstyle,24139,Ulli Bögershausen,Ulli Bögershausen,1769016138,Wonderful Tonight
,,,,Celine Dion,1022576,I'm Alive
31851,自己ベスト,7071,小田和正,小田和正,371430,My Home Town
468625,Irony,76822,郑成河,郑成河,1770519834,Lonely - 2NE1
,,,,小田和正,371424,さよなら
,,,,小田和正,371427,緑の日々
2001935948,小田日和,7071,小田和正,小田和正,1773254148,二人
551882,四つ葉のクローバー,6759,槇原敬之,槇原敬之,1771411582,四つ葉のクローバー
,,,,新垣結衣,1769721879,ハナミズキ
420639,With みんなの一五一会~RADIO DAYS,78698,石川ひとみ,石川ひとみ,1769975983,夢で逢えたら
,,,,鈴木雅之,1769715364,夢で逢えたら COLOR Faet.鈴木雅之
,,,,鈴木雅之,1769122789,夢で逢えたら (Solo Version) (Blend Mix 2003)
,,,,財津和夫,1769201614,サボテンの花
,,,,藤井フミヤ,1770134571,TRUE LOVE
,,,,槇原敬之,1769454447,もう恋なんてしない
31851,自己ベスト,7071,小田和正,小田和正,371421,キラキラ
31851,自己ベスト,7071,小田和正,小田和正,371431,風の坂道
403653,うぬぼれ刑事 オリジナル・サウンドトラック,23257,日本原声带,日本原声带,1769782585,白いスーツのテーマ
,,,,小田和正,371388,こころ
301759,伝えたいことがあるんだ,7071,小田和正,小田和正,3338073,ラブ・ストーリーは突然に
31855,Oh!Yeah! / ラブ・ストーリーは突然に,7071,小田和正,小田和正,371452,ラブ・ストーリーは突然に
301744,たしかなこと,7071,小田和正,小田和正,3337847,たしかなこと
,,,,財津和夫,1769201601,青春の影
411895,翼をください JUNKO BEST,77204,山本潤子,山本潤子,1769877046,翼をください
,,,,浜崎あゆみ,1773111201,Hello new me
,,,,中村中,3436186,友達の詩
,,,,小田和正,371435,Woh Woh
600723535,Monologue,76822,郑成河,郑成河,1773208505,"Carrying You (From ""Laputa : Castle In The Sky"")"
543554,Sketch,60837,中川イサト,中川イサト,1771326910,蒼空
389424,Perfect Blue,76822,郑成河,郑成河,1769622159,Wake Me Up When September Ends
468625,Irony,76822,郑成河,郑成河,1770519833,River Flows In You - 이루마
389424,Perfect Blue,76822,郑成河,郑成河,1769622150,One Of Us
468625,Irony,76822,郑成河,郑成河,1770519832,Beat It - Michael Jackson
600723535,Monologue,76822,郑成河,郑成河,1773208504,Flaming
600723535,Monologue,76822,郑成河,郑成河,1773208500,First Step
,,,,Celine Dion,3447538,Super Love 
